"<ID>";"N0 être V-n";"N1 V W";"N2 V N1";"<ENT>Ppv";"Ppv =: se figé";"Ppv =: le figé";"<ENT>V";"Aux =: avoir";"Aux =: être";"dé-V";"N1 =: Nhum";"N0 lui V N1pc W";"N0 V N1 Loc N1pc W";"N0 V N0pc W";"N1 =: N-hum";"N1 =: le fait Qu P";"N1 être V-n";"Ppv =: le";"N0 V N1";"Prép2";"N2 =: Nhum";"N2 =: N-hum";"N2 =: le fait Qu P";"N2 être V-n";"N2 =: Npl obl";"Ppv =: y";"Ppv =: en";"N0 V Prép N2";"N1 être Vpp W";"N0 V N2 (E+Loc N1)";"N0 être V-n (forme V-n)";"N1 être V-n (forme V-n)";"N2 être V-n (forme V-n)";"<OPT>";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"298";"-";"-";"-";"<E>";"-";"-";"sauver";"+";"-";"-";"+";"-";"-";"-";"+";"-";"-";"+";"+";"de";"+";"+";"-";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"Max a sauvé quelques meubles de(l'incendie+la faillite+la saisie)"
"299";"~";"~";"~";"<E>";"-";"-";"schématiser";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"par";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max a schématisé les relations entre les mots par un schéma"
"300";"~";"~";"~";"<E>";"-";"-";"secourir";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"contre";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max a secouru son collègue contre les(attaques+détracteurs)"
"301";"~";"~";"~";"<E>";"-";"-";"sélecter";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"parmi";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"On sélecte le programme adéquat parmi les choix"
"302";"-";"-";"-";"<E>";"-";"-";"sélectionner";"+";"-";"-";"+";"-";"-";"-";"+";"+";"-";"+";"+";"parmi";"+";"-";"+";"-";"+";"+";"-";"-";"+";"-";"<E>";"<E>";"<E>";"Max a sélectionné un candidat parmi ceux-là"
"303";"~";"~";"~";"<E>";"-";"-";"sigler";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"par";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"On a siglé ce nom par(un sigle+3 initiales)"
"304";"-";"-";"+";"<E>";"-";"-";"simuler";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"-";"par";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"simulacre";"Le peintre a simulé les plis de l'étoffe par des ombres"
"305";"~";"~";"~";"<E>";"-";"-";"soigner";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"de";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max soigne Luc de la grippe"
"306";"-";"-";"-";"<E>";"-";"-";"soulager";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"-";"sur";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"<E>";"<E>";"<E>";"Max a soulagé sa colère sur Léa"
"307";"-";"-";"-";"<E>";"-";"-";"soulever";"+";"-";"-";"+";"-";"-";"-";"-";"-";"-";"+";"-";"contre";"+";"-";"-";"-";"-";"-";"-";"-";"-";"-";"<E>";"<E>";"<E>";"Max a soulevé la foule contre le tyran"
"308";"-";"-";"-";"<E>";"-";"-";"soustraire";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"-";"de";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"<E>";"<E>";"<E>";"Max soustrait 3 de 5"
"309";"~";"~";"~";"<E>";"-";"-";"spécialiser";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"pour+dans";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"On a spécialisé cet appareil(pour+dans)le forage"
"310";"~";"~";"~";"<E>";"-";"-";"suppléer";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"par";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max supplée son incompétence par son assiduité"
"311";"~";"~";"~";"<E>";"-";"-";"susciter";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"chez";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Ceci a suscité une (vive réplique+réaction) chez Luc"
"312";"-";"-";"+";"<E>";"-";"-";"symboliser";"+";"-";"-";"-";"-";"-";"-";"+";"+";"-";"+";"+";"par";"+";"+";"+";"+";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"symbole";"Max symbolise la justice par une balance"
"313";"~";"~";"~";"<E>";"-";"-";"tailler";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"en";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"La nature a taillé Max en(Hercule+armoire)"
"314";"~";"~";"~";"<E>";"-";"-";"tailler";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"pour";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"La nature a taillé Max pour la course"
"315";"-";"-";"-";"<E>";"-";"-";"tailler";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"+";"en";"-";"+";"-";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"Max a taillé son crayon en(pointe+biseau)"
"316";"~";"~";"~";"<E>";"-";"-";"tenir";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"par";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max tient cet homme politique par des(documents+photos)"
"317";"-";"-";"-";"<E>";"-";"-";"tenir";"+";"-";"-";"+";"-";"-";"-";"+";"+";"-";"+";"-";"pour";"+";"+";"-";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"Max tient Paul pour un idiot"
"318";"~";"~";"~";"<E>";"-";"-";"tenir";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"pour";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"On tient en Luc un bon candidat"
"319";"-";"+";"+";"<E>";"-";"-";"terminer";"+";"-";"-";"-";"+";"-";"-";"+";"-";"-";"+";"+";"par";"+";"+";"-";"-";"-";"-";"-";"+";"+";"-";"<E>";"<E>";"<E>";"Max a terminé son discours par une citation"
"320";"~";"~";"~";"<E>";"-";"-";"tester";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"sur";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max a testé cette drogue sur Luc"
"321";"-";"-";"-";"<E>";"-";"-";"tirailler";"+";"-";"-";"+";"+";"-";"-";"+";"-";"-";"+";"+";"entre";"+";"+";"-";"-";"+";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"Cette situation tiraille Luc entre Flo et Léa"
"322";"-";"+";"-";"<E>";"-";"-";"tourner";"+";"-";"+";"+";"-";"-";"-";"+";"+";"-";"+";"-";"en";"-";"+";"+";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"Max a tourné sa remarque en plaisanterie"
"323";"-";"-";"+";"<E>";"-";"-";"traduire";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"-";"par";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"traduction";"Max traduit le mot 'chien' par le mot 'dog'"
"324";"+";"-";"-";"<E>";"-";"-";"trafiquer";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"+";"avec";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"trafiquant";"<E>";"<E>";"Max trafique de l'ivoire avec l'Asie"
"325";"~";"~";"~";"<E>";"-";"-";"traiter";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"avec";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max a traité cette affaire avec Luc"
"326";"-";"-";"-";"<E>";"-";"-";"traiter";"+";"-";"-";"+";"-";"-";"-";"-";"-";"-";"+";"-";"de";"+";"+";"-";"-";"-";"-";"+";"-";"+";"-";"<E>";"<E>";"<E>";"Max traite Luc de con"
"327";"~";"~";"~";"<E>";"-";"-";"traiter";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"en";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max traite Luc en ami"
"328";"~";"~";"~";"<E>";"-";"-";"traiter";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"contre";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"On traite les métaux contre la corrosion"
"329";"~";"~";"~";"<E>";"-";"-";"tramer";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"contre";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max a tramé une(révolte+surprise)(E+contre Luc)"
"330";"-";"-";"-";"<E>";"-";"-";"transcrire";"+";"-";"-";"-";"-";"-";"-";"+";"+";"-";"+";"-";"en";"-";"+";"-";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"Max a transcrit le texte grec en caractères latins"
"331";"-";"-";"-";"<E>";"-";"-";"transformer";"+";"-";"-";"+";"+";"+";"-";"+";"+";"-";"+";"+";"en";"+";"+";"-";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"Max a transformé son salon en atelier"
"332";"~";"~";"~";"<E>";"-";"-";"translitérer";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"en";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max translitère le texte de cyrillique en arabe"
"333";"-";"-";"-";"<E>";"-";"-";"transmuer";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"-";"en";"+";"+";"-";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"Bob a transmué le plomb en or"
"334";"-";"+";"-";"<E>";"-";"-";"transmuter";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"+";"en";"-";"+";"-";"-";"-";"+";"-";"-";"+";"-";"<E>";"<E>";"<E>";"Bob transmute le plomb en or"
"335";"-";"-";"-";"<E>";"-";"-";"transposer";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"+";"+";"en";"-";"+";"-";"-";"-";"-";"-";"+";"-";"-";"<E>";"<E>";"<E>";"Ce programme transpose les données en courbes"
"336";"~";"~";"~";"<E>";"-";"-";"travestir";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"en";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max travestit son fils en moine"
"337";"~";"~";"~";"<E>";"-";"-";"tromper";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"avec";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max trompe sa femme avec Flo"
"338";"-";"-";"-";"<E>";"-";"-";"troquer";"+";"-";"-";"+";"+";"-";"-";"+";"-";"-";"+";"-";"contre";"-";"+";"-";"-";"-";"-";"-";"-";"-";"-";"<E>";"<E>";"<E>";"Max a troqué sa voiture contre un vélo"
"339";"~";"~";"~";"<E>";"-";"-";"trouver";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"en+chez";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max a trouve un ami(en+chez)Paul"
"340";"+";"-";"-";"<E>";"-";"-";"vacciner";"+";"-";"-";"+";"-";"+";"-";"+";"-";"-";"+";"+";"contre";"+";"+";"+";"-";"-";"-";"-";"+";"+";"+";"vaccin";"<E>";"<E>";"Bob a vacciné Luc contre la rage"
"341";"-";"-";"+";"<E>";"-";"-";"valoriser";"+";"-";"-";"-";"-";"-";"-";"+";"+";"-";"+";"+";"par";"-";"+";"-";"+";"-";"-";"-";"-";"-";"-";"<E>";"<E>";"faire-valoir";"Max valorise son terrain par une route"
"342";"-";"-";"-";"<E>";"-";"-";"voir";"+";"-";"-";"+";"-";"-";"-";"+";"+";"-";"+";"-";"dans";"+";"+";"+";"-";"-";"+";"-";"-";"-";"-";"<E>";"<E>";"<E>";"Max voit dans Luc le sauveur de la patrie"

